Source,from_loc,from_geoid,from_date_1,Target,to_loc,to_geoid,to_date_1,date_gap
NODE_0004347,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5632/2021,Caddo Parish,22017,2021-08-06,0
NODE_0004347,Caddo Parish,22017,2021-08-06,NODE_0004349,Caddo Parish,22017,2021-08-10,4
NODE_0004349,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL5358/2021,Caddo Parish,22017,2021-08-11,1
NODE_0004349,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL5469/2021,Caddo Parish,22017,2021-08-10,0
NODE_0004341,Caddo Parish,22017,2021-07-20,NODE_0002889,Caddo Parish,22017,2021-07-27,7
NODE_0002889,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL5382/2021,Caddo Parish,22017,2021-08-06,10
NODE_0002889,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL5873/2021,Caddo Parish,22017,2021-08-26,30
NODE_0002889,Caddo Parish,22017,2021-07-27,NODE_0002894,Caddo Parish,22017,2021-08-09,13
NODE_0002894,Caddo Parish,22017,2021-08-09,hCoV-19/USA/LA-EVTL6480/2021,Caddo Parish,22017,2021-08-18,9
NODE_0002894,Caddo Parish,22017,2021-08-09,hCoV-19/USA/LA-EVTL5189/2021,Caddo Parish,22017,2021-08-09,0
NODE_0002894,Caddo Parish,22017,2021-08-09,hCoV-19/USA/LA-EVTL6255/2021,Caddo Parish,22017,2021-08-13,4
NODE_0002889,Caddo Parish,22017,2021-07-27,NODE_0004612,Caddo Parish,22017,2021-07-30,3
NODE_0004612,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL6390/2021,Caddo Parish,22017,2021-08-20,21
NODE_0004612,Caddo Parish,22017,2021-07-30,NODE_0004613,Caddo Parish,22017,2021-08-03,4
NODE_0004613,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5490/2021,Caddo Parish,22017,2021-08-12,9
NODE_0004613,Caddo Parish,22017,2021-08-03,NODE_0004352,Caddo Parish,22017,2021-08-03,0
NODE_0004352,Caddo Parish,22017,2021-08-03,NODE_0004354,Caddo Parish,22017,2021-08-06,3
NODE_0004354,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5417/2021,Caddo Parish,22017,2021-08-06,0
NODE_0004354,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5466/2021,Caddo Parish,22017,2021-08-09,3
NODE_0003137,Livingston Parish,22063,2021-06-02,NODE_0003145,Livingston Parish,22063,2021-06-30,28
NODE_0003145,Livingston Parish,22063,2021-06-30,hCoV-19/USA/LA-EVTL3288/2021,Livingston Parish,22063,2021-07-07,7
NODE_0003145,Livingston Parish,22063,2021-06-30,NODE_0003146,Livingston Parish,22063,2021-07-07,7
NODE_0003146,Livingston Parish,22063,2021-07-07,hCoV-19/USA/LA-EVTL3305/2021,Livingston Parish,22063,2021-07-07,0
NODE_0003146,Livingston Parish,22063,2021-07-07,hCoV-19/USA/LA-EVTL3334/2021,Livingston Parish,22063,2021-07-07,0
NODE_0003137,Livingston Parish,22063,2021-06-02,NODE_0004359,Livingston Parish,22063,2021-07-06,34
NODE_0004359,Livingston Parish,22063,2021-07-06,NODE_0004360,Livingston Parish,22063,2021-07-13,7
NODE_0004360,Livingston Parish,22063,2021-07-13,hCoV-19/USA/LA-EVTL3464/2021,Livingston Parish,22063,2021-07-16,3
NODE_0004360,Livingston Parish,22063,2021-07-13,hCoV-19/USA/LA-EVTL3967/2021,Caddo Parish,22017,2021-07-29,16
NODE_0004359,Livingston Parish,22063,2021-07-06,NODE_0003138,Livingston Parish,22063,2021-07-12,6
NODE_0003138,Livingston Parish,22063,2021-07-12,hCoV-19/USA/LA-EVTL3505/2021,Livingston Parish,22063,2021-07-16,4
NODE_0003079,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL4226/2021,Caddo Parish,22017,2021-08-02,1
NODE_0003079,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL6621/2021,Caddo Parish,22017,2021-08-25,24
NODE_0004385,Caddo Parish,22017,2021-07-24,NODE_0004387,Caddo Parish,22017,2021-07-27,3
NODE_0004387,Caddo Parish,22017,2021-07-27,NODE_0004390,Caddo Parish,22017,2021-07-30,3
NODE_0004390,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL5019/2021,Caddo Parish,22017,2021-09-02,34
NODE_0004390,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL4191/2021,West Baton Rouge Parish,22121,2021-07-30,0
NODE_0004387,Caddo Parish,22017,2021-07-27,NODE_0004392,Caddo Parish,22017,2021-07-30,3
NODE_0004392,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL5650/2021,Caddo Parish,22017,2021-08-13,14
NODE_0004392,Caddo Parish,22017,2021-07-30,hCoV-19/USA/LA-EVTL4059/2021,Pointe Coupee Parish,22077,2021-07-30,0
NODE_0004385,Caddo Parish,22017,2021-07-24,NODE_0004393,Caddo Parish,22017,2021-07-28,4
NODE_0004393,Caddo Parish,22017,2021-07-28,NODE_0004394,Caddo Parish,22017,2021-08-03,6
NODE_0004394,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5729/2021,Caddo Parish,22017,2021-08-11,8
NODE_0004394,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4147/2021,Caddo Parish,22017,2021-08-10,7
NODE_0004393,Caddo Parish,22017,2021-07-28,NODE_0004395,Caddo Parish,22017,2021-08-03,6
NODE_0004395,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5058/2021,Caddo Parish,22017,2021-09-08,36
NODE_0004397,Caddo Parish,22017,2021-07-14,NODE_0003077,Caddo Parish,22017,2021-08-04,21
NODE_0003077,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL4466/2021,Caddo Parish,22017,2021-08-18,14
NODE_0003077,Caddo Parish,22017,2021-08-04,hCoV-19/USA/LA-EVTL6267/2021,Caddo Parish,22017,2021-08-14,10
NODE_0004397,Caddo Parish,22017,2021-07-14,NODE_0003057,Caddo Parish,22017,2021-07-20,6
NODE_0003057,Caddo Parish,22017,2021-07-20,NODE_0003065,Caddo Parish,22017,2021-07-31,11
NODE_0003065,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6198/2021,Caddo Parish,22017,2021-08-11,11
NODE_0003065,Caddo Parish,22017,2021-07-31,NODE_0003066,Caddo Parish,22017,2021-08-19,19
NODE_0003066,Caddo Parish,22017,2021-08-19,hCoV-19/USA/LA-EVTL5260/2021,Caddo Parish,22017,2021-09-04,16
NODE_0003066,Caddo Parish,22017,2021-08-19,hCoV-19/USA/LA-EVTL6376/2021,Caddo Parish,22017,2021-08-19,0
NODE_0003057,Caddo Parish,22017,2021-07-20,NODE_0003069,Caddo Parish,22017,2021-07-26,6
NODE_0003069,Caddo Parish,22017,2021-07-26,hCoV-19/USA/LA-EVTL6397/2021,Caddo Parish,22017,2021-08-16,21
NODE_0003069,Caddo Parish,22017,2021-07-26,NODE_0004404,Caddo Parish,22017,2021-08-03,8
NODE_0004404,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5570/2021,Rapides Parish,22079,2021-09-10,38
NODE_0004404,Caddo Parish,22017,2021-08-03,NODE_0003071,Caddo Parish,22017,2021-08-13,10
NODE_0003071,Caddo Parish,22017,2021-08-13,hCoV-19/USA/LA-EVTL5356/2021,Washington Parish,22117,2021-08-19,6
NODE_0003071,Caddo Parish,22017,2021-08-13,hCoV-19/USA/LA-EVTL5942/2021,Caddo Parish,22017,2021-09-05,23
NODE_0003069,Caddo Parish,22017,2021-07-26,NODE_0003073,Caddo Parish,22017,2021-07-31,5
NODE_0003073,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL6239/2021,Caddo Parish,22017,2021-08-13,13
NODE_0003073,Caddo Parish,22017,2021-07-31,NODE_0003074,Caddo Parish,22017,2021-08-03,3
NODE_0003074,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5061/2021,Caddo Parish,22017,2021-09-08,36
NODE_0003074,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL6043/2021,Caddo Parish,22017,2021-08-15,12
NODE_0003074,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5581/2021,Caddo Parish,22017,2021-08-06,3
NODE_0003057,Caddo Parish,22017,2021-07-20,NODE_0004408,Caddo Parish,22017,2021-07-24,4
NODE_0004408,Caddo Parish,22017,2021-07-24,hCoV-19/USA/LA-EVTL5542/2021,Caddo Parish,22017,2021-08-07,14
NODE_0004408,Caddo Parish,22017,2021-07-24,NODE_0004409,Caddo Parish,22017,2021-07-28,4
NODE_0004409,Caddo Parish,22017,2021-07-28,hCoV-19/USA/LA-EVTL5214/2021,Caddo Parish,22017,2021-08-10,13
NODE_0004409,Caddo Parish,22017,2021-07-28,NODE_0004410,Caddo Parish,22017,2021-08-01,4
NODE_0004410,Caddo Parish,22017,2021-08-01,hCoV-19/USA/LA-EVTL6449/2021,Caddo Parish,22017,2021-08-20,19
NODE_0004410,Caddo Parish,22017,2021-08-01,NODE_0004411,Caddo Parish,22017,2021-08-03,2
NODE_0004411,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL6271/2021,Caddo Parish,22017,2021-08-15,12
NODE_0004411,Caddo Parish,22017,2021-08-03,NODE_0004412,Caddo Parish,22017,2021-08-07,4
NODE_0004412,Caddo Parish,22017,2021-08-07,NODE_0003068,Caddo Parish,22017,2021-08-22,15
NODE_0003068,Caddo Parish,22017,2021-08-22,hCoV-19/USA/LA-EVTL5257/2021,Caddo Parish,22017,2021-09-04,13
NODE_0003068,Caddo Parish,22017,2021-08-22,hCoV-19/USA/LA-EVTL5259/2021,Caddo Parish,22017,2021-09-04,13
NODE_0004412,Caddo Parish,22017,2021-08-07,NODE_0004415,Caddo Parish,22017,2021-08-12,5
NODE_0004415,Caddo Parish,22017,2021-08-12,hCoV-19/USA/LA-EVTL5024/2021,Caddo Parish,22017,2021-09-03,22
NODE_0004415,Caddo Parish,22017,2021-08-12,NODE_0004417,Caddo Parish,22017,2021-08-16,4
NODE_0004417,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL5034/2021,Caddo Parish,22017,2021-09-03,18
NODE_0004417,Caddo Parish,22017,2021-08-16,hCoV-19/USA/LA-EVTL6612/2021,Caddo Parish,22017,2021-08-27,11
NODE_0002963,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL3876/2021,Caddo Parish,22017,2021-08-03,0
NODE_0002963,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL3879/2021,Caddo Parish,22017,2021-08-03,0
NODE_0004431,Tangipahoa Parish,22105,2021-07-26,hCoV-19/USA/LA-EVTL4564/2021,Tangipahoa Parish,22105,2021-08-04,9
NODE_0004431,Tangipahoa Parish,22105,2021-07-26,hCoV-19/USA/LA-EVTL4565/2021,Tangipahoa Parish,22105,2021-08-05,10
NODE_0002972,Tangipahoa Parish,22105,2021-07-09,hCoV-19/USA/LA-EVTL3630/2021,Tangipahoa Parish,22105,2021-07-24,15
NODE_0002972,Tangipahoa Parish,22105,2021-07-09,NODE_0002974,Tangipahoa Parish,22105,2021-07-13,4
NODE_0002974,Tangipahoa Parish,22105,2021-07-13,hCoV-19/USA/LA-EVTL3664/2021,Tangipahoa Parish,22105,2021-07-24,11
NODE_0002974,Tangipahoa Parish,22105,2021-07-13,hCoV-19/USA/LA-EVTL3545/2021,Tangipahoa Parish,22105,2021-07-24,11
NODE_0002974,Tangipahoa Parish,22105,2021-07-13,NODE_0002976,Tangipahoa Parish,22105,2021-07-19,6
NODE_0002976,Tangipahoa Parish,22105,2021-07-19,hCoV-19/USA/LA-EVTL3569/2021,Tangipahoa Parish,22105,2021-07-24,5
NODE_0002976,Tangipahoa Parish,22105,2021-07-19,hCoV-19/USA/LA-EVTL3540/2021,Tangipahoa Parish,22105,2021-07-24,5
NODE_0002972,Tangipahoa Parish,22105,2021-07-09,NODE_0004439,Tangipahoa Parish,22105,2021-07-12,3
NODE_0004439,Tangipahoa Parish,22105,2021-07-12,NODE_0002981,Tangipahoa Parish,22105,2021-07-24,12
NODE_0002981,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3577/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002981,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3617/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0004439,Tangipahoa Parish,22105,2021-07-12,NODE_0004441,Tangipahoa Parish,22105,2021-07-21,9
NODE_0004441,Tangipahoa Parish,22105,2021-07-21,hCoV-19/USA/LA-EVTL4051/2021,Tangipahoa Parish,22105,2021-07-27,6
NODE_0004441,Tangipahoa Parish,22105,2021-07-21,NODE_0004444,Tangipahoa Parish,22105,2021-07-24,3
NODE_0004444,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3660/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0004444,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3662/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002986,Tangipahoa Parish,22105,2021-07-21,hCoV-19/USA/LA-EVTL3648/2021,Tangipahoa Parish,22105,2021-07-24,3
NODE_0002986,Tangipahoa Parish,22105,2021-07-21,NODE_0002987,Tangipahoa Parish,22105,2021-07-24,3
NODE_0002987,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3542/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002987,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3556/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002987,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3684/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002987,Tangipahoa Parish,22105,2021-07-24,hCoV-19/USA/LA-EVTL3578/2021,Tangipahoa Parish,22105,2021-07-24,0
NODE_0002957,Rapides Parish,22079,2021-07-13,hCoV-19/USA/LA-EVTL3441/2021,Rapides Parish,22079,2021-07-13,0
NODE_0002957,Rapides Parish,22079,2021-07-13,hCoV-19/USA/LA-EVTL3470/2021,Rapides Parish,22079,2021-07-13,0
NODE_0004491,St. Tammany Parish,22103,2021-07-12,hCoV-19/USA/LA-EVTL3401/2021,St. Tammany Parish,22103,2021-07-12,0
NODE_0004491,St. Tammany Parish,22103,2021-07-12,NODE_0004492,St. Tammany Parish,22103,2021-07-12,0
NODE_0004492,St. Tammany Parish,22103,2021-07-12,NODE_0002934,St. Tammany Parish,22103,2021-07-24,12
NODE_0002934,St. Tammany Parish,22103,2021-07-24,hCoV-19/USA/LA-BIE-LSUH900157/2021,Terrebonne Parish,22109,2021-08-11,18
NODE_0002934,St. Tammany Parish,22103,2021-07-24,hCoV-19/USA/LA-EVTL4030/2021,St. Tammany Parish,22103,2021-07-24,0
NODE_0004492,St. Tammany Parish,22103,2021-07-12,NODE_0004494,St. Tammany Parish,22103,2021-07-22,10
NODE_0004494,St. Tammany Parish,22103,2021-07-22,hCoV-19/USA/LA-BIE-LSUH001972/2021,St. Tammany Parish,22103,2021-08-10,19
NODE_0004494,St. Tammany Parish,22103,2021-07-22,NODE_0004495,St. Tammany Parish,22103,2021-07-28,6
NODE_0004495,St. Tammany Parish,22103,2021-07-28,hCoV-19/USA/LA-BIE-LSUH001758/2021,St. Charles Parish,22089,2021-07-28,0
NODE_0003197,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL3999/2021,Caddo Parish,22017,2021-08-01,3
NODE_0003197,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL4481/2021,Caddo Parish,22017,2021-08-03,5
NODE_0003161,Caddo Parish,22017,2021-07-04,NODE_0003164,Caddo Parish,22017,2021-07-09,5
NODE_0003164,Caddo Parish,22017,2021-07-09,hCoV-19/USA/LA-EVTL3561/2021,East Baton Rouge Parish,22033,2021-07-21,12
NODE_0003164,Caddo Parish,22017,2021-07-09,hCoV-19/USA/LA-EVTL3514/2021,Caddo Parish,22017,2021-07-13,4
NODE_0003161,Caddo Parish,22017,2021-07-04,NODE_0004531,Caddo Parish,22017,2021-07-08,4
NODE_0004531,Caddo Parish,22017,2021-07-08,hCoV-19/USA/LA-EVTL3601/2021,Caddo Parish,22017,2021-07-27,19
NODE_0004531,Caddo Parish,22017,2021-07-08,NODE_0004532,Caddo Parish,22017,2021-07-12,4
NODE_0004532,Caddo Parish,22017,2021-07-12,hCoV-19/USA/LA-EVTL3620/2021,East Baton Rouge Parish,22033,2021-07-22,10
NODE_0004532,Caddo Parish,22017,2021-07-12,hCoV-19/USA/LA-EVTL3457/2021,Caddo Parish,22017,2021-07-20,8
NODE_0004545,Caddo Parish,22017,2021-07-17,NODE_0004546,Caddo Parish,22017,2021-07-22,5
NODE_0004546,Caddo Parish,22017,2021-07-22,hCoV-19/USA/LA-BIE-LSUH900068/2021,St. Landry Parish,22097,2021-07-27,5
NODE_0004546,Caddo Parish,22017,2021-07-22,NODE_0004547,Caddo Parish,22017,2021-07-28,6
NODE_0004547,Caddo Parish,22017,2021-07-28,hCoV-19/USA/LA-EVTL6047/2021,Caddo Parish,22017,2021-08-17,20
NODE_0004545,Caddo Parish,22017,2021-07-17,NODE_0003119,Caddo Parish,22017,2021-07-25,8
NODE_0003119,Caddo Parish,22017,2021-07-25,hCoV-19/USA/LA-EVTL3787/2021,Caddo Parish,22017,2021-07-25,0
NODE_0003119,Caddo Parish,22017,2021-07-25,hCoV-19/USA/LA-EVTL4022/2021,Caddo Parish,22017,2021-08-03,9
NODE_0003119,Caddo Parish,22017,2021-07-25,NODE_0004549,Caddo Parish,22017,2021-07-31,6
NODE_0004549,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5230/2021,Caddo Parish,22017,2021-09-01,32
NODE_0004549,Caddo Parish,22017,2021-07-31,NODE_0004550,Caddo Parish,22017,2021-08-07,7
NODE_0004550,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL5152/2021,Caddo Parish,22017,2021-08-07,0
NODE_0003119,Caddo Parish,22017,2021-07-25,NODE_0003120,Caddo Parish,22017,2021-08-02,8
NODE_0003120,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL5585/2021,Caddo Parish,22017,2021-08-16,14
NODE_0003120,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL5774/2021,Caddo Parish,22017,2021-08-13,11
NODE_0003120,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL4227/2021,Caddo Parish,22017,2021-08-02,0
NODE_0003120,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL4225/2021,Caddo Parish,22017,2021-08-02,0
NODE_0003019,East Baton Rouge Parish,22033,2021-09-04,hCoV-19/USA/LA-BIE-LSUH002075/2021,East Baton Rouge Parish,22033,2021-09-04,0
NODE_0003019,East Baton Rouge Parish,22033,2021-09-04,hCoV-19/USA/LA-BIE-LSUH002081/2021,East Baton Rouge Parish,22033,2021-09-04,0
NODE_0003020,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5144/2021,Caddo Parish,22017,2021-08-07,4
NODE_0003020,Caddo Parish,22017,2021-08-03,NODE_0003021,Caddo Parish,22017,2021-08-07,4
NODE_0003021,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL6354/2021,Caddo Parish,22017,2021-08-19,12
NODE_0003021,Caddo Parish,22017,2021-08-07,hCoV-19/USA/LA-EVTL6345/2021,Caddo Parish,22017,2021-08-19,12
NODE_0004585,East Feliciana Parish,22037,2021-07-17,hCoV-19/USA/LA-EVTL4046/2021,East Feliciana Parish,22037,2021-07-30,13
NODE_0004585,East Feliciana Parish,22037,2021-07-17,NODE_0004586,East Feliciana Parish,22037,2021-07-19,2
NODE_0004586,East Feliciana Parish,22037,2021-07-19,NODE_0004587,East Feliciana Parish,22037,2021-07-23,4
NODE_0004587,East Feliciana Parish,22037,2021-07-23,hCoV-19/USA/LA-EVTL3632/2021,East Feliciana Parish,22037,2021-07-23,0
NODE_0004587,East Feliciana Parish,22037,2021-07-23,hCoV-19/USA/LA-EVTL3603/2021,East Feliciana Parish,22037,2021-07-23,0
NODE_0004586,East Feliciana Parish,22037,2021-07-19,NODE_0004588,East Feliciana Parish,22037,2021-07-22,3
NODE_0004588,East Feliciana Parish,22037,2021-07-22,hCoV-19/USA/LA-EVTL3549/2021,East Feliciana Parish,22037,2021-07-23,1
NODE_0004588,East Feliciana Parish,22037,2021-07-22,hCoV-19/USA/LA-EVTL3687/2021,East Feliciana Parish,22037,2021-07-22,0
NODE_0003166,Caddo Parish,22017,2021-07-19,hCoV-19/USA/LA-EVTL3948/2021,Caddo Parish,22017,2021-07-28,9
NODE_0003166,Caddo Parish,22017,2021-07-19,NODE_0004600,Caddo Parish,22017,2021-07-20,1
NODE_0004600,Caddo Parish,22017,2021-07-20,hCoV-19/USA/LA-EVTL3896/2021,Caddo Parish,22017,2021-08-04,15
NODE_0004600,Caddo Parish,22017,2021-07-20,NODE_0004601,Caddo Parish,22017,2021-07-22,2
NODE_0004601,Caddo Parish,22017,2021-07-22,hCoV-19/USA/LA-EVTL3740/2021,Caddo Parish,22017,2021-07-22,0
NODE_0004601,Caddo Parish,22017,2021-07-22,hCoV-19/USA/LA-EVTL4093/2021,Caddo Parish,22017,2021-08-06,15
NODE_0003261,Caddo Parish,22017,2021-07-20,hCoV-19/USA/LA-EVTL6286/2021,Caddo Parish,22017,2021-08-16,27
NODE_0003261,Caddo Parish,22017,2021-07-20,NODE_0003262,Caddo Parish,22017,2021-07-26,6
NODE_0003262,Caddo Parish,22017,2021-07-26,hCoV-19/USA/LA-EVTL5801/2021,Caddo Parish,22017,2021-08-16,21
NODE_0003262,Caddo Parish,22017,2021-07-26,NODE_0003263,Caddo Parish,22017,2021-08-02,7
NODE_0003263,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL5077/2021,Caddo Parish,22017,2021-08-02,0
NODE_0003263,Caddo Parish,22017,2021-08-02,hCoV-19/USA/LA-EVTL5449/2021,Caddo Parish,22017,2021-08-07,5
NODE_0003263,Caddo Parish,22017,2021-08-02,NODE_0003264,Caddo Parish,22017,2021-08-06,4
NODE_0003264,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL4436/2021,Bossier Parish,22015,2021-08-17,11
NODE_0003264,Caddo Parish,22017,2021-08-06,hCoV-19/USA/LA-EVTL5407/2021,Caddo Parish,22017,2021-08-11,5
NODE_0003208,Caddo Parish,22017,2021-07-27,NODE_0003210,Caddo Parish,22017,2021-08-03,7
NODE_0003210,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL6424/2021,Caddo Parish,22017,2021-08-12,9
NODE_0003210,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4409/2021,Caddo Parish,22017,2021-08-14,11
NODE_0003208,Caddo Parish,22017,2021-07-27,NODE_0004656,Caddo Parish,22017,2021-08-03,7
NODE_0004656,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5373/2021,Caddo Parish,22017,2021-08-11,8
NODE_0004656,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL5799/2021,Caddo Parish,22017,2021-08-16,13
NODE_0003204,Caddo Parish,22017,2021-07-20,NODE_0003206,Caddo Parish,22017,2021-08-11,22
NODE_0003206,Caddo Parish,22017,2021-08-11,hCoV-19/USA/LA-EVTL6677/2021,Caddo Parish,22017,2021-08-11,0
NODE_0003206,Caddo Parish,22017,2021-08-11,hCoV-19/USA/LA-EVTL5229/2021,Caddo Parish,22017,2021-09-01,21
NODE_0003204,Caddo Parish,22017,2021-07-20,NODE_0004663,Caddo Parish,22017,2021-07-29,9
NODE_0004663,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL4916/2021,St. Charles Parish,22089,2021-08-16,18
NODE_0004663,Caddo Parish,22017,2021-07-29,hCoV-19/USA/LA-EVTL5516/2021,Caddo Parish,22017,2021-08-12,14
NODE_0003336,Caddo Parish,22017,2021-06-30,NODE_0003341,Caddo Parish,22017,2021-07-08,8
NODE_0003341,Caddo Parish,22017,2021-07-08,NODE_0003350,Caddo Parish,22017,2021-07-13,5
NODE_0003350,Caddo Parish,22017,2021-07-13,hCoV-19/USA/LA-EVTL3481/2021,Bossier Parish,22015,2021-07-13,0
NODE_0003350,Caddo Parish,22017,2021-07-13,hCoV-19/USA/LA-EVTL4649/2021,Caddo Parish,22017,2021-08-12,30
NODE_0003341,Caddo Parish,22017,2021-07-08,NODE_0004685,Caddo Parish,22017,2021-07-23,15
NODE_0004685,Caddo Parish,22017,2021-07-23,hCoV-19/USA/LA-EVTL4008/2021,Caddo Parish,22017,2021-07-30,7
NODE_0004685,Caddo Parish,22017,2021-07-23,NODE_0004686,Caddo Parish,22017,2021-07-30,7
NODE_0004686,Caddo Parish,22017,2021-07-30,NODE_0004687,Caddo Parish,22017,2021-08-10,11
NODE_0004687,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL4168/2021,Caddo Parish,22017,2021-08-11,1
NODE_0003341,Caddo Parish,22017,2021-07-08,NODE_0003342,Caddo Parish,22017,2021-07-27,19
NODE_0003342,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL4405/2021,Caddo Parish,22017,2021-08-14,18
NODE_0003342,Caddo Parish,22017,2021-07-27,NODE_0004689,Caddo Parish,22017,2021-08-03,7
NODE_0004689,Caddo Parish,22017,2021-08-03,hCoV-19/USA/LA-EVTL4458/2021,Caddo Parish,22017,2021-08-18,15
NODE_0004689,Caddo Parish,22017,2021-08-03,NODE_0003344,Caddo Parish,22017,2021-08-10,7
NODE_0003344,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL4132/2021,Caddo Parish,22017,2021-08-10,0
NODE_0003344,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL5597/2021,Caddo Parish,22017,2021-08-10,0
NODE_0003344,Caddo Parish,22017,2021-08-10,hCoV-19/USA/LA-EVTL5454/2021,Caddo Parish,22017,2021-09-10,31
NODE_0003336,Caddo Parish,22017,2021-06-30,NODE_0003358,Caddo Parish,22017,2021-07-06,6
NODE_0003358,Caddo Parish,22017,2021-07-06,NODE_0003362,Caddo Parish,22017,2021-07-11,5
NODE_0003362,Caddo Parish,22017,2021-07-11,hCoV-19/USA/LA-EVTL3449/2021,Caddo Parish,22017,2021-07-11,0
NODE_0003362,Caddo Parish,22017,2021-07-11,NODE_0003363,Caddo Parish,22017,2021-07-27,16
NODE_0003363,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL3962/2021,Caddo Parish,22017,2021-07-29,2
NODE_0003363,Caddo Parish,22017,2021-07-27,hCoV-19/USA/LA-EVTL6191/2021,Caddo Parish,22017,2021-08-10,14
NODE_0003358,Caddo Parish,22017,2021-07-06,NODE_0004694,Caddo Parish,22017,2021-07-13,7
NODE_0004694,Caddo Parish,22017,2021-07-13,NODE_0004695,Caddo Parish,22017,2021-07-31,18
NODE_0004695,Caddo Parish,22017,2021-07-31,hCoV-19/USA/LA-EVTL5659/2021,Caddo Parish,22017,2021-08-10,10
NODE_0003358,Caddo Parish,22017,2021-07-06,NODE_0003364,Caddo Parish,22017,2021-07-26,20
NODE_0003364,Caddo Parish,22017,2021-07-26,NODE_0004697,Caddo Parish,22017,2021-08-08,13
